CellId,lable,birthLength,AverageLength,AverageVelocity,LifeHistory,GrowthRate
1326.0,16.0,14.785708020028032,20.491998725932405,-0.087,4.0,0.094
1327.0,6.0,12.870476880713786,18.604403590738283,0.675,7.0,0.045
1328,28.0,13.12633782348782,NaN,NaN,1,NaN
1329,28.0,12.966580421090324,NaN,NaN,1,NaN
1330.0,52.0,25.457781606285767,28.73634568668772,1.502,5.0,0.038
1331.0,52.0,12.395111056230478,12.234073426623175,-0.072,3.0,0.013
1332,6.0,12.81620023854722,NaN,NaN,1,NaN
1333.0,16.0,19.345863679578837,18.82199478490172,-0.844,3.0,0.037
1334.0,16.0,15.913334312222704,28.9904806596428,-0.795,8.0,0.066
1335.0,6.0,23.64900619853331,22.79152679883584,-0.176,10.0,-0.002
1336,16.0,11.915709112255028,NaN,NaN,1,NaN
1337.0,6.0,24.271300116252817,25.66635393798241,-0.427,3.0,0.023
1338.0,16.0,29.3098313243282,28.732249835261257,-1.435,2.0,-0.013
1339.0,6.0,26.75116678981161,30.947034869752592,-0.878,7.0,0.026
1340.0,6.0,23.940787566343765,23.861706423139985,0.031,5.0,-0.052
1341,6.0,12.747245854668854,NaN,NaN,1,NaN
1342.0,67.0,11.193405305698088,24.581448840410843,1.18,6.0,0.117
1343.0,67.0,20.335488800409376,20.365262684158587,1.141,2.0,0.001
1344.0,6.0,17.525396349940177,28.19401213990318,-0.182,5.0,0.084
1345.0,67.0,29.96012536259265,31.166055861538453,1.822,8.0,0.014
1346.0,67.0,21.07774545190398,26.337003956639762,1.281,10.0,0.029
1347.0,60.0,18.925415804554195,25.62924501349279,1.907,11.0,0.033
1348,95.0,11.847765738614497,NaN,NaN,1,NaN
1349.0,60.0,26.748585018486946,31.499214769281743,1.854,5.0,0.032
1350.0,95.0,16.942375527138605,23.776773202013047,-1.675,2.0,0.197
1351.0,60.0,16.247425910737952,30.070552220221458,0.935,6.0,0.092
1352,68.0,25.07927220118173,NaN,NaN,1,NaN
1353,60.0,11.92684245040137,NaN,NaN,1,NaN
1354.0,68.0,35.491433248057675,41.68916181604486,-0.763,5.0,0.04
1355.0,46.0,16.9666790557541,17.509095889034455,0.511,4.0,0.015
1356.0,46.0,12.907887450244882,20.046245177390563,-0.163,5.0,0.14
1357.0,69.0,23.246093161426824,34.15377485783664,-1.466,9.0,0.054
1358.0,69.0,27.072567121322304,31.606010220405764,-0.754,4.0,0.046
1359.0,7.0,17.150383420981363,16.42906814455106,0.96,5.0,-0.002
1360.0,7.0,15.999251415357469,22.148965854156735,1.294,5.0,0.067
1361.0,4.0,19.188146846691374,23.15891054676126,-0.342,7.0,0.031
1362.0,4.0,19.678585048970355,25.60001576690218,-0.323,13.0,0.026
1363.0,21.0,12.721691402594962,12.223883728281573,0.244,2.0,-0.027
1364.0,23.0,11.225727703812124,12.152161351905018,-0.003,2.0,0.051
1365.0,23.0,18.348549523682543,25.409440308961983,-0.75,4.0,0.092
1366.0,21.0,16.395379219188307,22.41440242961474,0.264,3.0,0.154
1367,28.0,25.237435035063108,NaN,NaN,1,NaN
1368.0,52.0,17.157588694549325,18.11089555601857,1.342,2.0,0.035
1369,28.0,23.223973265372354,NaN,NaN,1,NaN
1370.0,52.0,12.373812741522114,12.729196547341973,0.957,2.0,0.019
1371.0,6.0,27.851581559090103,28.60124729951998,-0.409,3.0,0.012
1372.0,6.0,24.40466380763883,26.449054961311145,0.829,8.0,-0.015
1373.0,6.0,25.99641877144552,26.680261947624274,-0.196,2.0,0.017
1374.0,6.0,15.202735015312223,26.755945123260275,-0.289,6.0,0.076
1375.0,6.0,15.00580483586858,22.439641336001095,-0.099,10.0,0.034
1376.0,6.0,12.410051379870474,14.244950997806022,0.046,2.0,0.086
1377,52.0,17.054132971770358,NaN,NaN,1,NaN
1378,6.0,14.188464503119526,NaN,NaN,1,NaN
1379,6.0,12.347399829330737,NaN,NaN,1,NaN
1380.0,6.0,23.64361783821159,30.89168904355472,-2.134,2.0,0.159
